uuid,filename,account_name,retina-face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,filepath
e695ff0f-8679-4b0d-9a18-efe20ddd8ad6,olafscholz_23-09-2021_00:00_image1.jpeg,olafscholz,0.9949505925178528,"[52, 785, 134, 883]","[67.24035, 824.61475]","[104.31897, 825.6422]","[80.29969, 843.2647]","[70.94108, 861.4861]","[98.69659, 862.1189]",1080,1920,/content/images/upload_s3/olafscholz_23-09-2021_00:00_image1.jpeg
f155ae6d-dd70-4a3f-a4cc-b6f6489568d1,olafscholz_23-09-2021_00:00_image1.jpeg,olafscholz,0.9381859302520752,"[1021, 764, 1078, 870]","[1038.6406, 807.10333]","[1072.7336, 804.2846]","[1055.314, 829.2375]","[1046.4559, 848.8798]","[1069.9832, 846.7079]",1080,1920,/content/images/upload_s3/olafscholz_23-09-2021_00:00_image1.jpeg
cc572375-fd71-495d-9481-154804d9232c,die_gruenen_18-09-2021_00:00_image0.jpeg,die_gruenen,0.9737215042114258,"[268, 907, 298, 953]","[292.13107, 925.2616]","[294.66766, 924.2512]","[299.7045, 933.28705]","[292.46368, 943.0785]","[293.9055, 942.8737]",750,1334,/content/images/upload_s3/die_gruenen_18-09-2021_00:00_image0.jpeg
45ab6f6f-4b19-4781-87be-85aaf9580707,die_gruenen_18-09-2021_00:00_image0.jpeg,die_gruenen,0.9018290638923644,"[497, 845, 518, 879]","[502.16107, 857.71985]","[505.45236, 858.7004]","[500.43967, 864.61676]","[501.58676, 871.33405]","[503.68744, 871.8436]",750,1334,/content/images/upload_s3/die_gruenen_18-09-2021_00:00_image0.jpeg
86816f3d-ae3a-4648-aef5-681615629182,robert.habeck_21-09-2021_00:00_image0.jpeg,robert.habeck,0.9995149970054626,"[611, 701, 728, 860]","[644.993, 766.72906]","[700.8844, 762.94653]","[677.4573, 795.4393]","[649.54083, 820.11884]","[700.98206, 816.70593]",1080,1920,/content/images/upload_s3/robert.habeck_21-09-2021_00:00_image0.jpeg
20209f42-9540-4421-b58a-f59776d581a3,robert.habeck_21-09-2021_00:00_image0.jpeg,robert.habeck,0.9991814494132996,"[306, 716, 429, 893]","[332.58704, 787.8623]","[391.02264, 790.2734]","[355.2352, 822.4422]","[335.521, 850.1854]","[382.78372, 851.98126]",1080,1920,/content/images/upload_s3/robert.habeck_21-09-2021_00:00_image0.jpeg
923df977-f1d1-40bb-b684-67bb270e3118,olafscholz_17-09-2021_00:00_image0.jpeg,olafscholz,0.998228907585144,"[752, 325, 853, 510]","[774.85236, 393.91333]","[776.0274, 392.68185]","[755.51874, 428.96158]","[772.56195, 466.48734]","[775.07465, 465.20963]",1080,1920,/content/images/upload_s3/olafscholz_17-09-2021_00:00_image0.jpeg
cdc50a70-0623-40c5-9ddd-9b557e822a87,markus.soeder_21-09-2021_00:00_image0.jpeg,markus.soeder,0.9992735385894777,"[534, 605, 621, 720]","[553.88934, 653.66125]","[594.2012, 651.6788]","[572.3339, 677.8343]","[561.0326, 693.5417]","[594.15936, 691.79645]",1080,1920,/content/images/upload_s3/markus.soeder_21-09-2021_00:00_image0.jpeg
63514f6f-3cd3-4033-90c8-5cbeee3f625b,markus.soeder_21-09-2021_00:00_image0.jpeg,markus.soeder,0.9989955425262452,"[372, 648, 443, 753]","[389.97888, 693.89514]","[424.00626, 692.53876]","[408.023, 713.94196]","[393.7395, 726.49677]","[423.85535, 725.4906]",1080,1920,/content/images/upload_s3/markus.soeder_21-09-2021_00:00_image0.jpeg
e45afc5b-ab11-425e-88a4-4754657f9300,armin_laschet_21-09-2021_00:00_video4.jpeg,armin_laschet,0.999583899974823,"[184, 185, 261, 296]","[195.5817, 234.40184]","[228.16289, 229.03305]","[206.69682, 253.17886]","[204.83984, 274.00003]","[229.8621, 269.7079]",480,852,/content/images/upload_s3/armin_laschet_21-09-2021_00:00_video4.jpeg
4e481c2f-335a-419b-b00b-e1d8c0c7db26,nicola_beer_22-09-2021_00:00_video0.jpeg,nicola_beer,0.9996588230133056,"[256, 249, 311, 327]","[264.93375, 276.98294]","[275.68283, 278.9331]","[256.90826, 290.2033]","[264.27948, 306.5809]","[272.63007, 307.45282]",480,852,/content/images/upload_s3/nicola_beer_22-09-2021_00:00_video0.jpeg
f1f5cb3d-1b25-4ca9-9ec0-e78c29340abc,cdu_24-09-2021_00:00_video5.jpeg,cdu,0.9993255734443665,"[121, 222, 348, 535]","[180.73482, 351.44818]","[289.58444, 351.83267]","[234.39442, 418.43378]","[185.76228, 456.12662]","[283.16885, 456.08456]",480,852,/content/images/upload_s3/cdu_24-09-2021_00:00_video5.jpeg
7b949c39-840b-47ed-881e-c04ee7da4ca5,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9996395111083984,"[726, 554, 817, 693]","[735.1836, 614.23035]","[766.3237, 612.966]","[739.24896, 638.50696]","[739.96576, 664.15155]","[761.2902, 664.0914]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
c5dd757e-33dd-4ec9-a1ac-64b2573a583d,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9995748400688172,"[175, 365, 252, 467]","[212.02008, 404.9077]","[241.10727, 410.30927]","[230.6813, 430.5904]","[210.254, 443.22067]","[230.84596, 447.68857]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
36998bd8-b9dc-4e74-8386-ec7238b63ed4,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9992461204528807,"[152, 550, 231, 659]","[180.14658, 594.07214]","[212.47435, 588.0638]","[205.14264, 608.31976]","[192.14769, 632.8775]","[217.08891, 627.83936]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
b9275858-b641-4f96-bbdc-d196ce2f2177,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9992188811302184,"[18, 588, 106, 708]","[54.526634, 634.758]","[92.06984, 630.4001]","[83.290985, 657.2468]","[64.98778, 681.26]","[91.72535, 677.4921]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
6288c3f2-d5f6-40f4-b54c-a9d6fba3c3bb,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9990919828414916,"[425, 589, 498, 682]","[443.7034, 625.4687]","[475.5746, 623.0082]","[459.8394, 642.7707]","[451.0707, 660.45294]","[474.25415, 658.17126]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
a42e00d9-8e18-4f2c-860f-9c2969bcf123,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9989669322967528,"[335, 304, 414, 411]","[361.7501, 347.0428]","[395.67206, 353.7552]","[377.15656, 370.8334]","[357.80078, 381.51407]","[386.51373, 387.02148]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
4fac519f-8cab-4504-84b6-e11610e956ea,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9983550310134888,"[516, 310, 578, 387]","[524.21564, 340.3368]","[551.8623, 340.98944]","[532.33, 356.73083]","[527.36914, 371.1549]","[546.82275, 371.5262]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
48db4ea9-b05b-4290-9bc1-6663ad1eb881,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9968155026435852,"[711, 313, 738, 348]","[724.4049, 327.979]","[735.09344, 326.87973]","[733.12177, 334.23547]","[727.17096, 341.35513]","[734.69025, 340.74667]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
edb0210f-e756-4405-9201-524833366c73,abaerbock_20-09-2021_00:00_image6.jpeg,abaerbock,0.9840489029884338,"[601, 476, 674, 535]","[629.9264, 510.39163]","[653.7049, 502.04388]","[650.18677, 524.2046]","[643.2307, 528.7308]","[658.10126, 522.76196]",828,1472,/content/images/upload_s3/abaerbock_20-09-2021_00:00_image6.jpeg
e92ddb3f-657e-411b-ad73-7f4b30d9d4c5,abaerbock_16-09-2021_00:00_image2.jpeg,abaerbock,0.9988065361976624,"[114, 659, 132, 684]","[126.164566, 668.5975]","[130.22566, 668.3835]","[131.5892, 673.0886]","[126.832466, 677.97766]","[129.76956, 678.1799]",828,1472,/content/images/upload_s3/abaerbock_16-09-2021_00:00_image2.jpeg
0f691066-59ea-458b-a1c4-027223fc79d0,abaerbock_16-09-2021_00:00_image2.jpeg,abaerbock,0.9986627101898192,"[306, 646, 327, 675]","[309.0935, 659.4131]","[314.3766, 659.3509]","[309.18564, 665.4385]","[311.70914, 670.1344]","[315.70798, 669.74414]",828,1472,/content/images/upload_s3/abaerbock_16-09-2021_00:00_image2.jpeg
e6abade4-75af-4ef5-985c-2a6fa14d38d8,abaerbock_16-09-2021_00:00_image2.jpeg,abaerbock,0.9985679388046264,"[220, 664, 240, 689]","[229.4052, 674.295]","[237.46687, 674.02856]","[235.09526, 678.43756]","[230.64833, 683.0884]","[237.07733, 682.99695]",828,1472,/content/images/upload_s3/abaerbock_16-09-2021_00:00_image2.jpeg
b772eda3-29bf-4673-af7f-f12dde0cfd38,robert.habeck_18-09-2021_00:00_image16.jpeg,robert.habeck,0.9994083642959596,"[401, 605, 540, 843]","[440.26443, 722.651]","[440.04684, 706.92584]","[441.60715, 769.643]","[487.71893, 802.8821]","[489.43375, 787.87396]",828,1472,/content/images/upload_s3/robert.habeck_18-09-2021_00:00_image16.jpeg
2f508917-67ac-4a19-8957-06db92b5ed63,fw_bayern_17-09-2021_00:00_video5.jpeg,fw_bayern,0.9994593858718872,"[271, 257, 324, 326]","[282.5942, 286.81604]","[305.83334, 283.1687]","[294.6788, 300.45914]","[289.693, 309.24435]","[311.37613, 305.6281]",480,852,/content/images/upload_s3/fw_bayern_17-09-2021_00:00_video5.jpeg
4a4f7d16-381f-48f4-8a72-8b4be8c8771f,fw_bayern_17-09-2021_00:00_video5.jpeg,fw_bayern,0.9993504881858826,"[126, 246, 176, 311]","[147.10341, 270.8768]","[168.8831, 274.1053]","[161.05774, 282.79947]","[146.90675, 294.48663]","[164.96286, 297.0746]",480,852,/content/images/upload_s3/fw_bayern_17-09-2021_00:00_video5.jpeg
ea327a13-e828-4478-857d-a055d4530fb4,fw_bayern_17-09-2021_00:00_video5.jpeg,fw_bayern,0.9768082499504088,"[41, 143, 48, 152]","[43.289562, 147.08128]","[46.412533, 147.08994]","[44.78941, 148.69128]","[43.549156, 150.23982]","[46.16741, 150.24147]",480,852,/content/images/upload_s3/fw_bayern_17-09-2021_00:00_video5.jpeg
bc8c186f-80b9-4ea3-ac77-bca8815bd859,armin_laschet_23-09-2021_00:00_video16.jpeg,armin_laschet,0.9973331093788148,"[297, 330, 316, 354]","[310.05035, 341.50653]","[314.88962, 341.40906]","[314.5609, 346.42313]","[308.885, 349.73566]","[312.23785, 349.98242]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video16.jpeg
3e7d4897-c21c-41ac-8f76-2d8632468fd6,armin_laschet_23-09-2021_00:00_video16.jpeg,armin_laschet,0.9966076612472534,"[137, 279, 156, 306]","[150.24327, 289.8182]","[152.72629, 289.2235]","[155.83696, 293.93973]","[151.98714, 299.92072]","[153.69302, 299.90216]",480,852,/content/images/upload_s3/armin_laschet_23-09-2021_00:00_video16.jpeg
9b0b11ff-ac05-461e-b41c-0d252f9ed3b6,christlichsozialeunion_23-09-2021_00:00_video5.jpeg,christlichsozialeunion,0.9989295601844788,"[233, 177, 273, 236]","[240.52579, 199.6066]","[246.04126, 199.45787]","[234.21286, 209.83768]","[241.33658, 221.79953]","[245.56136, 220.89725]",480,852,/content/images/upload_s3/christlichsozialeunion_23-09-2021_00:00_video5.jpeg
f256e215-9121-4676-93bf-b848f7ee1ef9,cdu_19-09-2021_00:00_image6.jpeg,cdu,0.999495565891266,"[667, 485, 948, 839]","[741.37134, 629.27997]","[868.5171, 610.19696]","[813.3849, 683.3961]","[766.5356, 749.0599]","[877.74554, 733.1168]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image6.jpeg
b8340490-333b-486c-8b28-4aa7ab7b72dc,cdu_19-09-2021_00:00_image6.jpeg,cdu,0.9992775917053224,"[81, 838, 110, 871]","[89.689415, 853.911]","[102.72796, 854.31506]","[96.13961, 861.71844]","[90.935905, 865.4038]","[100.85461, 865.7091]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image6.jpeg
79de9c37-5de6-4b49-afac-54f0c16dd9b1,cdu_19-09-2021_00:00_image6.jpeg,cdu,0.9987738132476808,"[472, 799, 505, 844]","[476.70956, 814.7754]","[487.02542, 814.2458]","[476.4899, 821.3118]","[477.80634, 832.14734]","[486.12714, 831.4729]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image6.jpeg
27485bfc-35f5-4338-b692-a74f0cd0bc47,cdu_19-09-2021_00:00_image6.jpeg,cdu,0.9982441067695618,"[352, 801, 395, 855]","[359.0779, 824.7175]","[376.88647, 820.7387]","[366.23627, 829.8586]","[363.36322, 841.0907]","[379.60577, 837.7187]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image6.jpeg
d8c18161-b3b5-4b79-9bbf-da3208bcc509,cdu_19-09-2021_00:00_image6.jpeg,cdu,0.998137593269348,"[250, 770, 289, 817]","[259.67587, 788.2273]","[278.31946, 789.9602]","[267.29565, 797.89984]","[259.05157, 804.0935]","[275.57327, 805.5198]",1080,1919,/content/images/upload_s3/cdu_19-09-2021_00:00_image6.jpeg
a326eb05-ca95-4754-9392-7ca65674b70b,die_gruenen_24-09-2021_00:00_image0.jpeg,die_gruenen,0.9995657801628112,"[253, 220, 573, 644]","[354.41974, 376.0533]","[498.12512, 405.89597]","[413.66757, 462.79184]","[331.56662, 516.7219]","[461.84555, 541.2776]",750,1334,/content/images/upload_s3/die_gruenen_24-09-2021_00:00_image0.jpeg
e5c77372-293b-402f-aafb-b5cd1af4a542,olafscholz_23-09-2021_00:00_video3.jpeg,olafscholz,0.9995326399803162,"[371, 283, 393, 310]","[379.7321, 293.73523]","[389.70642, 293.42984]","[386.44995, 298.10123]","[381.47073, 303.6903]","[389.36368, 303.44766]",480,852,/content/images/upload_s3/olafscholz_23-09-2021_00:00_video3.jpeg
1124c92d-85dd-447a-9902-ca3abcca1672,olafscholz_23-09-2021_00:00_video3.jpeg,olafscholz,0.9958309531211852,"[37, 334, 53, 354]","[46.259068, 342.1478]","[51.72236, 341.95306]","[51.38964, 345.08356]","[47.714928, 349.46292]","[51.921307, 349.44864]",480,852,/content/images/upload_s3/olafscholz_23-09-2021_00:00_video3.jpeg
17054cb0-389b-4bc9-80dc-4daf26bfb6d6,cdu_18-09-2021_00:00_video3.jpeg,cdu,0.999252438545227,"[115, 314, 154, 373]","[141.35277, 338.77216]","[149.38425, 338.94067]","[153.70837, 348.7716]","[139.07742, 356.74115]","[147.49094, 357.48386]",480,852,/content/images/upload_s3/cdu_18-09-2021_00:00_video3.jpeg
d166c9ae-2809-426d-82ea-0cebccb17b05,abaerbock_24-09-2021_00:00_image1.jpeg,abaerbock,0.9972484707832336,"[756, 390, 814, 461]","[773.7473, 417.5539]","[800.647, 420.45435]","[786.8303, 430.74323]","[773.7298, 442.15036]","[795.7449, 444.54102]",828,1472,/content/images/upload_s3/abaerbock_24-09-2021_00:00_image1.jpeg
1c474126-b63a-4d1d-a95a-bcd7c073099b,christlichsozialeunion_24-09-2021_00:00_video6.jpeg,christlichsozialeunion,0.996162474155426,"[322, 255, 349, 294]","[341.78714, 270.12805]","[345.95633, 270.1449]","[349.55148, 276.78683]","[342.06506, 284.52942]","[345.10532, 285.01337]",480,852,/content/images/upload_s3/christlichsozialeunion_24-09-2021_00:00_video6.jpeg
f964ca48-b115-4973-8c02-13453bb39c31,robert.habeck_22-09-2021_00:00_image9.jpeg,robert.habeck,0.9998600482940674,"[237, 362, 450, 619]","[308.66425, 504.40286]","[387.41293, 455.03027]","[386.0727, 526.1678]","[368.50394, 582.4155]","[425.6838, 542.7029]",828,1472,/content/images/upload_s3/robert.habeck_22-09-2021_00:00_image9.jpeg
ea734827-7b6b-42e9-9f78-956d5ef095cb,robert.habeck_22-09-2021_00:00_image9.jpeg,robert.habeck,0.9967601299285888,"[453, 321, 611, 515]","[495.6399, 423.5109]","[507.46695, 411.73212]","[507.5584, 463.59235]","[553.1781, 478.72076]","[559.43256, 468.7614]",828,1472,/content/images/upload_s3/robert.habeck_22-09-2021_00:00_image9.jpeg
f5483270-53bc-49f1-9eab-77fcbf3b89f0,robert.habeck_22-09-2021_00:00_image9.jpeg,robert.habeck,0.9837520718574524,"[313, 0, 418, 126]","[327.64215, 56.743]","[360.8913, 54.47149]","[338.51974, 83.52894]","[347.53152, 104.001305]","[368.70792, 101.59759]",828,1472,/content/images/upload_s3/robert.habeck_22-09-2021_00:00_image9.jpeg
0e966221-87a7-4ce5-bf8e-a08482ba39a1,abaerbock_24-09-2021_00:00_video4.jpeg,abaerbock,0.9774081707000732,"[70, 281, 85, 306]","[81.68596, 289.96417]","[82.42916, 289.555]","[84.91247, 295.11755]","[80.3206, 299.87054]","[80.85014, 299.91492]",480,854,/content/images/upload_s3/abaerbock_24-09-2021_00:00_video4.jpeg
461b96c2-6c42-431b-b7f9-f2fde1e16a8a,olafscholz_22-09-2021_00:00_image0.jpeg,olafscholz,0.9996098875999452,"[300, 585, 429, 754]","[331.2411, 655.09045]","[393.05148, 652.7453]","[362.60837, 691.2568]","[341.9259, 718.3612]","[389.27356, 715.9659]",1080,1920,/content/images/upload_s3/olafscholz_22-09-2021_00:00_image0.jpeg
9dd08140-efd1-4565-bc0e-2febec7649c0,olafscholz_22-09-2021_00:00_image0.jpeg,olafscholz,0.9992254376411438,"[850, 632, 1006, 842]","[879.1147, 720.8013]","[951.52527, 719.5669]","[909.19727, 766.77795]","[890.4953, 790.6013]","[953.5764, 788.6131]",1080,1920,/content/images/upload_s3/olafscholz_22-09-2021_00:00_image0.jpeg
6221066a-b482-44ae-8713-afa7c99656d8,markus.soeder_24-09-2021_00:00_video3.jpeg,markus.soeder,0.9923292994499208,"[237, 566, 246, 579]","[238.81609, 570.9891]","[242.68562, 571.10376]","[239.96613, 573.4641]","[239.247, 575.9945]","[242.11995, 576.03143]",480,854,/content/images/upload_s3/markus.soeder_24-09-2021_00:00_video3.jpeg
4f5bd888-e0c4-4a58-bb59-6c8b89f77b6d,abaerbock_14-09-2021_00:00_video0.jpeg,abaerbock,0.9993765950202942,"[15, 366, 67, 431]","[32.689896, 391.96506]","[55.191574, 391.88922]","[45.18763, 403.07544]","[36.15164, 416.0354]","[52.07465, 415.79156]",480,852,/content/images/upload_s3/abaerbock_14-09-2021_00:00_video0.jpeg
04f13930-5f8e-4213-ab91-fada3767623d,abaerbock_14-09-2021_00:00_video0.jpeg,abaerbock,0.9993236660957336,"[256, 264, 277, 292]","[260.30716, 275.05923]","[269.82794, 275.0224]","[263.8376, 279.57648]","[261.23083, 285.34406]","[268.85703, 285.29086]",480,852,/content/images/upload_s3/abaerbock_14-09-2021_00:00_video0.jpeg
d210a06e-4239-45c7-9129-f9a8f3ed0ce5,abaerbock_14-09-2021_00:00_video0.jpeg,abaerbock,0.9985589385032654,"[391, 175, 425, 221]","[402.95938, 190.64655]","[418.80914, 194.06395]","[410.33084, 200.67567]","[400.93744, 207.09454]","[414.2645, 209.92586]",480,852,/content/images/upload_s3/abaerbock_14-09-2021_00:00_video0.jpeg
fe49ce63-a946-448d-84e6-91b4f4547960,abaerbock_14-09-2021_00:00_video0.jpeg,abaerbock,0.9983283877372742,"[178, 416, 191, 432]","[182.24142, 421.3625]","[188.48352, 421.37897]","[185.63866, 425.21872]","[182.94392, 428.34088]","[187.76534, 428.36304]",480,852,/content/images/upload_s3/abaerbock_14-09-2021_00:00_video0.jpeg
34f3aaa9-3bce-4776-86f9-3c39b990559d,abaerbock_14-09-2021_00:00_video0.jpeg,abaerbock,0.9737569093704224,"[296, 373, 309, 393]","[299.81363, 380.30524]","[301.25256, 381.32492]","[297.61758, 384.1882]","[298.174, 388.2089]","[299.34637, 388.77292]",480,852,/content/images/upload_s3/abaerbock_14-09-2021_00:00_video0.jpeg
94c6d3dc-5d05-442e-9293-77d76f9e9179,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.999527394771576,"[741, 897, 787, 953]","[749.17786, 920.2335]","[770.97156, 918.24725]","[759.03467, 929.62274]","[751.98444, 939.00653]","[771.8119, 937.4062]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
8341202a-4511-4fba-9781-de7c8d013007,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9995042681694032,"[413, 884, 453, 932]","[429.6061, 903.5348]","[447.47028, 903.87756]","[440.75934, 913.3399]","[429.14282, 919.4273]","[445.75674, 919.94147]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
57c2552a-4bc7-465e-af58-a8d14b039aed,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9994975924491882,"[230, 894, 280, 955]","[257.398, 917.0614]","[276.23605, 916.4761]","[272.83588, 929.2231]","[257.0304, 938.39685]","[272.7562, 938.4157]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
2788571a-f6f9-4c65-91b9-f16f13001a2d,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9993656277656556,"[538, 844, 569, 882]","[547.104, 859.80963]","[561.87787, 858.7177]","[555.34644, 867.5525]","[548.927, 873.4368]","[561.6293, 872.57336]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
b38b8dbd-828f-4b1f-8e25-0bcc4fb542fb,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9993162751197816,"[419, 838, 451, 874]","[430.63022, 852.5816]","[444.55292, 851.2166]","[440.11526, 858.98846]","[433.66235, 865.7286]","[444.97513, 864.7606]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
2648a685-ad9b-4005-8c52-ca7037f9e255,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9993147253990172,"[338, 853, 373, 896]","[352.9005, 874.1607]","[368.31546, 872.02765]","[363.62057, 881.7969]","[356.17416, 888.5834]","[368.0725, 887.177]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
ee8a1b92-3a37-48eb-8ba3-20f48d97def7,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9991307258605956,"[343, 898, 387, 956]","[364.0895, 922.33856]","[382.39096, 921.6732]","[377.95926, 932.0436]","[365.2122, 940.5112]","[381.68515, 940.383]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
da5d12fb-6b06-4905-be82-c72c0a34423b,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9988709688186646,"[648, 886, 685, 933]","[661.01013, 905.15485]","[678.65265, 902.41266]","[672.906, 913.532]","[663.6483, 920.95557]","[680.3337, 918.9235]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
451cef45-e203-4e91-a725-290207d7b363,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9988134503364564,"[579, 847, 611, 883]","[589.6825, 862.1881]","[603.7749, 862.13226]","[597.60126, 868.6218]","[590.9251, 874.36743]","[602.6217, 874.4001]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
d31bf3a2-f78a-494b-9f15-1e74e03d9822,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9983760118484496,"[677, 846, 708, 883]","[683.38434, 862.7993]","[696.8762, 859.4821]","[690.83936, 867.49976]","[687.9585, 874.75085]","[698.99036, 872.07745]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
d82b428a-98d7-4f31-ba1a-a45b70d4fbae,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9981819987297058,"[251, 857, 286, 900]","[267.6351, 872.4321]","[282.36066, 871.6372]","[278.47104, 882.2642]","[269.25647, 890.1775]","[280.56235, 889.97906]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
a13a39c3-0b6b-494b-9a38-6ae7ac2b0556,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9981515407562256,"[484, 891, 517, 932]","[494.60852, 907.58673]","[510.14258, 907.3436]","[503.28613, 916.3145]","[495.3847, 921.23126]","[509.93503, 921.1221]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
0796ebbe-9ce4-4ab9-b213-440d990e756c,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9979571104049684,"[563, 902, 593, 942]","[570.12286, 918.2865]","[585.12585, 918.144]","[577.47296, 926.3933]","[570.90643, 931.80316]","[585.0479, 931.6906]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
f562231e-fe51-418a-9c89-db7f7d4bda3b,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9979162216186525,"[464, 852, 492, 885]","[473.21124, 865.2174]","[485.912, 864.8774]","[480.00192, 870.7241]","[474.69653, 877.2031]","[484.84412, 876.9746]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
f69c18ad-4e27-421d-90c5-abae3ef500bc,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9976184964179992,"[734, 842, 757, 874]","[739.6198, 855.0522]","[750.4045, 855.3783]","[744.1923, 861.5404]","[740.14105, 866.288]","[748.9453, 866.52936]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
8079d39b-c616-4f5a-84ef-abcbf06fd060,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9946265816688538,"[186, 875, 224, 924]","[206.35591, 894.8513]","[219.18954, 895.28595]","[216.09807, 904.5967]","[205.8162, 912.4383]","[216.13226, 913.1256]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
c732fcad-7a29-47db-90a7-cbbbfbdf0055,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9937711358070374,"[466, 1007, 521, 1083]","[482.7265, 1038.2721]","[509.0868, 1038.138]","[496.71854, 1053.773]","[484.40622, 1063.9507]","[507.23233, 1063.8237]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
3e852455-4cb2-4c28-a1e0-bd6b9af606d8,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9711321592330932,"[101, 894, 147, 966]","[129.33122, 922.9746]","[141.7527, 924.12933]","[140.8079, 937.0957]","[127.53167, 948.9261]","[137.00209, 950.37604]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
1c1d1468-e66e-421d-8a3b-12d547fdd7a3,armin_laschet_18-09-2021_00:00_image4.jpeg,armin_laschet,0.9577799439430236,"[934, 836, 962, 874]","[941.92413, 852.87585]","[953.1365, 850.37695]","[947.8234, 859.87006]","[945.9861, 867.27]","[954.1371, 865.3006]",1080,1920,/content/images/upload_s3/armin_laschet_18-09-2021_00:00_image4.jpeg
e3c9c602-f1db-4061-9cb0-0675b0977938,die_gruenen_25-09-2021_00:00_video11.jpeg,die_gruenen,0.9993988275527954,"[242, 261, 322, 371]","[256.05743, 307.25797]","[293.1213, 303.6281]","[270.73944, 330.247]","[264.47012, 349.6228]","[291.90598, 346.75104]",480,852,/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video11.jpeg
