image,type,bucket_url,face_uuid,retina_face_score,facial_area,right_eye,left_eye,nose,mouth_right,mouth_left,image_width,image_height,f_pixel_x,f_pixel_y,f_pixel_width,f_pixel_height,f_relativ_x,f_relativ_y,f_relativ_width,f_relativ_height
images/christianlindner/2021-09-16_18-15-11_UTC_1.jpg,Post,christianlindner/2021-09-16_18-15-11_UTC_1.jpg,bb10f402-f01c-442c-a770-9783fc17dc37,0.9987599849700928,"[830, 422, 883, 497]","[858.57446, 450.4264]","[877.90076, 452.96863]","[875.063, 463.26294]","[858.7505, 476.69156]","[874.58594, 479.111]",1364,908,830,422,53,75,60.85043988269795,46.47577092511013,3.885630498533725,8.259911894273127
images/christianlindner/2021-09-16_18-15-11_UTC_1.jpg,Post,christianlindner/2021-09-16_18-15-11_UTC_1.jpg,8340cab8-82e3-412d-9f84-19b869c9a0d9,0.9951779842376708,"[1338, 606, 1362, 664]","[1347.1111, 632.0342]","[1367.9243, 631.60175]","[1355.7003, 643.4411]","[1350.0813, 653.3911]","[1365.328, 653.05237]",1364,908,1338,606,24,58,98.09384164222874,66.74008810572687,1.7595307917888563,6.387665198237885
images/christianlindner/2021-09-16_18-15-11_UTC_1.jpg,Post,christianlindner/2021-09-16_18-15-11_UTC_1.jpg,ba87c77d-2ea6-4f4f-a91d-34fec10f8cc4,0.9706292748451232,"[509, 78, 581, 220]","[569.19617, 135.9255]","[567.0686, 134.26361]","[574.03424, 162.3495]","[562.1095, 189.58508]","[561.7273, 188.41843]",1364,908,509,78,72,142,37.316715542522,8.590308370044053,5.278592375366569,15.638766519823788
images/christianlindner/2021-09-16_14-29-18_UTC_2.jpg,Post,christianlindner/2021-09-16_14-29-18_UTC_2.jpg,3c612ed4-df08-44eb-a957-92c2a695185b,0.9996694326400756,"[293, 64, 390, 194]","[316.61917, 127.74878]","[358.4088, 119.88937]","[339.5773, 153.02626]","[327.6183, 167.27242]","[363.81326, 160.95338]",720,404,293,64,97,130,40.69444444444444,15.84158415841584,13.47222222222222,32.17821782178218
images/christianlindner/2021-09-24_11-49-38_UTC.jpg,Post,christianlindner/2021-09-24_11-49-38_UTC.jpg,c6740102-0b5b-436e-b163-4b6a4d6234ad,0.9997751116752625,"[517, 157, 870, 657]","[552.87146, 357.67148]","[684.82587, 342.39624]","[566.2892, 438.9421]","[572.3344, 520.23065]","[701.7651, 506.92004]",1300,1300,517,157,353,500,39.76923076923077,12.076923076923077,27.153846153846157,38.46153846153847
images/christianlindner/2021-09-17_08-03-58_UTC.jpg,Post,christianlindner/2021-09-17_08-03-58_UTC.jpg,86b34804-3984-4c67-84be-7076806db683,0.9980844259262084,"[210, 235, 449, 552]","[262.96597, 390.05005]","[368.73575, 368.61868]","[315.56696, 447.50342]","[294.44083, 493.35355]","[376.68243, 474.71948]",720,1280,210,235,239,317,29.166666666666668,18.359375,33.19444444444444,24.765625
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,f6d2e776-5226-4cf3-b3a6-c50095c84e62,0.9985103011131288,"[95, 372, 136, 426]","[123.23886, 394.79214]","[129.55914, 392.8869]","[135.7769, 402.99536]","[125.562935, 412.83545]","[130.5835, 412.2578]",1365,910,95,372,41,54,6.95970695970696,40.87912087912088,3.0036630036630036,5.934065934065933
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,a9828134-bbba-4f5b-a1c5-db1337fcf654,0.9978997707366944,"[1256, 343, 1300, 401]","[1262.0952, 368.61786]","[1269.9207, 367.70572]","[1258.7876, 378.92642]","[1267.4167, 389.54303]","[1272.5911, 388.1201]",1365,910,1256,343,44,58,92.014652014652,37.69230769230769,3.223443223443224,6.373626373626373
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,3b66d351-2e47-4358-8ca6-cd3b6e927cd1,0.9974155426025392,"[428, 442, 439, 456]","[435.2206, 447.56998]","[438.37808, 447.54062]","[438.32236, 450.36316]","[435.44284, 453.15985]","[437.81146, 453.3196]",1365,910,428,442,11,14,31.35531135531135,48.57142857142857,0.805860805860806,1.5384615384615383
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,4f9f46f9-265c-487c-93f6-6883d70a258f,0.9968293309211732,"[263, 421, 274, 434]","[266.82825, 426.1749]","[271.958, 426.1091]","[269.5056, 428.60406]","[267.35092, 431.1875]","[271.6127, 431.1291]",1365,910,263,421,11,13,19.26739926739927,46.26373626373626,0.805860805860806,1.4285714285714286
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,97f777fe-6769-4632-a94e-50b1b9c39263,0.995062530040741,"[364, 429, 374, 441]","[367.38815, 434.47675]","[371.43433, 434.42844]","[369.23944, 436.9528]","[367.89462, 439.1515]","[371.1363, 439.08002]",1365,910,364,429,10,12,26.666666666666668,47.14285714285714,0.7326007326007326,1.3186813186813189
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,7310d284-78a6-4be6-8275-1e88e75d7bdc,0.994937300682068,"[391, 420, 400, 432]","[393.56607, 425.0147]","[397.92868, 425.07047]","[395.67358, 427.39755]","[393.94446, 429.66556]","[397.46207, 429.67102]",1365,910,391,420,9,12,28.64468864468864,46.15384615384615,0.6593406593406593,1.3186813186813189
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,a3a475ca-40ab-469b-b4b3-9ea117bb19eb,0.9925244450569152,"[286, 419, 296, 432]","[288.75958, 424.47717]","[293.82028, 424.702]","[291.09262, 427.03674]","[288.919, 429.37332]","[293.08957, 429.5285]",1365,910,286,419,10,13,20.952380952380953,46.04395604395605,0.7326007326007326,1.4285714285714286
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,13b689cb-96d7-4f18-b4f8-9ff6fd99a5d7,0.9916433095932008,"[289, 455, 301, 469]","[292.92593, 460.4915]","[298.70612, 460.34796]","[296.06613, 463.22134]","[293.56485, 466.2361]","[298.30948, 466.16382]",1365,910,289,455,12,14,21.17216117216117,50.0,0.8791208791208791,1.5384615384615383
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,28c6fad6-b596-42d9-bced-2faa6e285946,0.9890031218528748,"[212, 471, 228, 490]","[218.36392, 478.91315]","[224.7917, 478.16467]","[222.74101, 482.24548]","[219.83894, 486.1655]","[225.07735, 485.69165]",1365,910,212,471,16,19,15.531135531135533,51.758241758241766,1.1721611721611722,2.0879120879120876
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,9fb900c8-df02-4c04-8238-cf83c02a7e09,0.9826812148094176,"[447, 419, 456, 431]","[449.69855, 424.2261]","[453.77417, 424.13034]","[451.73514, 426.37698]","[450.24533, 428.71875]","[453.57483, 428.62048]",1365,910,447,419,9,12,32.747252747252745,46.04395604395605,0.6593406593406593,1.3186813186813189
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,9a438e2a-28e3-4c2c-ae4c-e325f8598644,0.9812854528427124,"[739, 447, 748, 458]","[741.6422, 451.28122]","[746.1857, 451.29834]","[743.9171, 453.5397]","[742.0078, 455.95554]","[745.7588, 455.9533]",1365,910,739,447,9,11,54.13919413919414,49.12087912087912,0.6593406593406593,1.208791208791209
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,3a73f1e1-7273-40d7-85cb-e96b29fee9a4,0.9673856496810912,"[307, 432, 316, 445]","[310.5533, 437.78738]","[314.22263, 437.75583]","[312.74478, 440.41095]","[310.9388, 442.7153]","[313.73404, 442.73834]",1365,910,307,432,9,13,22.490842490842493,47.47252747252747,0.6593406593406593,1.4285714285714286
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,826941a3-3ca8-4969-a3c4-b35b0ec150cd,0.9673852920532228,"[413, 459, 425, 474]","[416.25824, 464.21518]","[422.08908, 464.15778]","[419.19998, 467.58386]","[416.9349, 470.80096]","[421.6174, 470.7558]",1365,910,413,459,12,15,30.256410256410255,50.43956043956044,0.8791208791208791,1.6483516483516485
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,87fda498-5dc9-48a3-abfa-cecb52df6a24,0.9651763439178468,"[334, 460, 344, 474]","[337.28638, 466.21625]","[342.25293, 466.2613]","[339.9018, 469.0124]","[337.7165, 471.57248]","[341.70163, 471.62683]",1365,910,334,460,10,14,24.468864468864467,50.54945054945055,0.7326007326007326,1.5384615384615383
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,f3ee40bf-101b-47cc-bae6-e1a9f3a46858,0.9635985493659972,"[353, 426, 362, 439]","[356.5148, 431.8668]","[360.71628, 431.4494]","[359.2813, 434.35236]","[357.48096, 437.11014]","[360.7239, 436.8259]",1365,910,353,426,9,13,25.860805860805865,46.81318681318681,0.6593406593406593,1.4285714285714286
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,0ad93ca2-5484-45c0-ae2d-46078f7f6f9c,0.9481301307678224,"[483, 447, 493, 459]","[485.57904, 451.37073]","[489.5985, 451.56458]","[486.6718, 453.91333]","[485.87036, 456.55005]","[488.99112, 456.58716]",1365,910,483,447,10,12,35.38461538461539,49.12087912087912,0.7326007326007326,1.3186813186813189
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,4eb14755-4408-4a13-9fa3-2a2a92089499,0.9426215887069702,"[764, 434, 773, 447]","[766.78033, 439.92227]","[770.89404, 439.98495]","[768.82, 442.37607]","[767.0692, 444.5801]","[770.3946, 444.6249]",1365,910,764,434,9,13,55.97069597069597,47.69230769230769,0.6593406593406593,1.4285714285714286
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,5969cb69-7470-4bd9-a20c-78e9a8b98fae,0.9402282238006592,"[214, 398, 224, 409]","[216.87355, 402.34055]","[221.16158, 402.6565]","[218.47266, 404.80698]","[216.98218, 406.94803]","[220.34503, 407.13596]",1365,910,214,398,10,11,15.677655677655675,43.73626373626374,0.7326007326007326,1.208791208791209
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,ba749ee7-7c0d-46ee-afd3-9a2f9be58279,0.9373812675476074,"[789, 445, 800, 458]","[792.25385, 450.164]","[796.72437, 450.08917]","[794.206, 452.57678]","[792.8605, 454.9945]","[796.45526, 454.88672]",1365,910,789,445,11,13,57.80219780219779,48.9010989010989,0.805860805860806,1.4285714285714286
images/christianlindner/2021-09-22_20-20-19_UTC_5.jpg,Post,christianlindner/2021-09-22_20-20-19_UTC_5.jpg,31cc864b-e2d5-433e-8563-09025d2d5825,0.9280984997749328,"[981, 437, 995, 454]","[985.50146, 442.43414]","[992.27924, 442.4019]","[988.95245, 445.9434]","[986.15955, 449.72742]","[991.6549, 449.7171]",1365,910,981,437,14,17,71.86813186813187,48.02197802197802,1.0256410256410255,1.868131868131868
images/christianlindner/2021-09-21_14-50-34_UTC_1.jpg,Post,christianlindner/2021-09-21_14-50-34_UTC_1.jpg,33db0188-3544-4260-a0bf-d7dc1873139d,0.9995124340057372,"[873, 253, 977, 396]","[883.4439, 314.18704]","[924.51953, 311.80542]","[889.15564, 340.76123]","[889.89386, 359.29584]","[928.908, 356.68915]",1365,910,873,253,104,143,63.95604395604395,27.802197802197803,7.6190476190476195,15.714285714285714
images/christianlindner/2021-09-21_14-50-34_UTC_1.jpg,Post,christianlindner/2021-09-21_14-50-34_UTC_1.jpg,5bc48603-9a75-4c1a-8f4b-3319048feabc,0.9994832277297974,"[694, 299, 800, 440]","[713.9418, 351.735]","[758.8533, 356.7967]","[725.32, 378.55008]","[712.2188, 402.31833]","[746.31366, 406.69196]",1365,910,694,299,106,141,50.84249084249084,32.857142857142854,7.765567765567765,15.494505494505496
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,a3322baa-e7a5-4719-97af-1103ccacc486,0.9992029070854188,"[1227, 506, 1256, 542]","[1230.4572, 518.2145]","[1239.8553, 519.13525]","[1229.5383, 524.3593]","[1229.7487, 532.3828]","[1236.6243, 532.79224]",1365,910,1227,506,29,36,89.8901098901099,55.604395604395606,2.1245421245421245,3.956043956043956
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,8a31806a-e997-4a23-80c0-49dc34a3d9f6,0.9988747239112854,"[1194, 473, 1221, 504]","[1199.1334, 484.07724]","[1209.6733, 484.41455]","[1201.456, 489.4057]","[1199.135, 496.1125]","[1207.1633, 496.21548]",1365,910,1194,473,27,31,87.47252747252747,51.978021978021985,1.978021978021978,3.4065934065934065
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,edc57e1b-2ce5-4741-9a4e-88db28695228,0.9984965324401855,"[1113, 475, 1137, 505]","[1117.1577, 486.5284]","[1125.396, 486.7834]","[1118.0176, 491.39886]","[1117.0403, 497.84232]","[1123.5441, 497.8746]",1365,910,1113,475,24,30,81.53846153846153,52.19780219780221,1.7582417582417582,3.296703296703297
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,6330088e-88ec-4bcf-be62-4d758cb5cb8d,0.9980313181877136,"[1143, 475, 1167, 506]","[1147.328, 487.7985]","[1154.2123, 488.50027]","[1147.9158, 494.2895]","[1148.3158, 499.32205]","[1153.1708, 499.5485]",1365,910,1143,475,24,31,83.73626373626374,52.19780219780221,1.7582417582417582,3.4065934065934065
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,aa31e826-afa2-4707-86a2-59b26ee89fa6,0.9977176189422609,"[1297, 501, 1326, 537]","[1300.1357, 514.1106]","[1308.7037, 514.442]","[1299.9519, 520.55524]","[1300.4843, 527.6414]","[1307.2437, 527.57]",1365,910,1297,501,29,36,95.018315018315,55.05494505494506,2.1245421245421245,3.956043956043956
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,27ad139a-9e1b-429c-851b-672a10d0488c,0.996301531791687,"[1048, 472, 1069, 498]","[1051.1499, 481.70514]","[1058.1571, 483.02597]","[1050.956, 487.27975]","[1050.5768, 492.29953]","[1055.286, 493.0943]",1365,910,1048,472,21,26,76.77655677655679,51.86813186813187,1.5384615384615383,2.857142857142857
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,af76d7b9-9d46-4d3c-a8af-4ab3abad4e35,0.9958900809288024,"[733, 433, 747, 451]","[737.2344, 442.03824]","[743.3951, 441.74008]","[740.48804, 445.09268]","[738.1728, 448.1621]","[743.1595, 447.96487]",1365,910,733,433,14,18,53.6996336996337,47.58241758241758,1.0256410256410255,1.978021978021978
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,00348af7-9825-41fd-8d22-fcb00e917cbb,0.995586633682251,"[1184, 539, 1210, 570]","[1189.1411, 550.4639]","[1198.7345, 554.2801]","[1190.0155, 558.4252]","[1186.6283, 562.40674]","[1194.0748, 565.17145]",1365,910,1184,539,26,31,86.73992673992674,59.23076923076923,1.9047619047619049,3.4065934065934065
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,74811785-d18b-4647-b7c1-870f4392be89,0.9949701428413392,"[1338, 497, 1362, 525]","[1344.3561, 507.36887]","[1355.2253, 507.90265]","[1349.198, 512.7832]","[1345.4, 518.4747]","[1353.7155, 518.7994]",1365,910,1338,497,24,28,98.021978021978,54.61538461538461,1.7582417582417582,3.076923076923077
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,ef187f65-0d01-46ad-b199-27436329e3ea,0.9949234127998352,"[358, 430, 370, 446]","[361.8267, 436.4125]","[367.1649, 436.62195]","[364.3179, 439.51642]","[362.09668, 442.37018]","[366.33792, 442.51373]",1365,910,358,430,12,16,26.22710622710623,47.25274725274725,0.8791208791208791,1.7582417582417582
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,46f373c5-6200-4750-9c52-b0fffdd2d5c2,0.9942198991775512,"[1323, 667, 1357, 707]","[1328.2528, 680.3475]","[1341.5223, 682.7505]","[1330.2545, 688.8074]","[1327.0447, 696.2746]","[1337.2188, 697.93427]",1365,910,1323,667,34,40,96.92307692307692,73.29670329670328,2.490842490842491,4.395604395604396
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,212b0db5-9b0e-47f1-b64c-85754dbfdfbe,0.9940495491027832,"[762, 420, 773, 433]","[765.7973, 425.51312]","[770.9194, 425.58188]","[768.44086, 428.07126]","[766.1842, 430.4786]","[770.36676, 430.52536]",1365,910,762,420,11,13,55.824175824175825,46.15384615384615,0.805860805860806,1.4285714285714286
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,3b7df5a9-5636-42cb-9f0d-7eb5affa6e7d,0.99162757396698,"[1000, 447, 1019, 472]","[1003.8528, 455.7698]","[1010.6388, 457.05606]","[1004.7025, 460.94922]","[1003.2619, 465.09024]","[1008.65265, 465.91452]",1365,910,1000,447,19,25,73.26007326007326,49.12087912087912,1.391941391941392,2.7472527472527473
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,9a15b5a8-3c12-43f7-925f-9d1d68f1b419,0.9904963970184326,"[576, 438, 587, 453]","[579.98157, 444.43936]","[585.2182, 444.39954]","[582.86414, 447.26917]","[580.46326, 450.0751]","[584.75885, 450.0739]",1365,910,576,438,11,15,42.1978021978022,48.13186813186813,0.805860805860806,1.6483516483516485
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,1973904e-6ca0-4cf2-a945-7646dfb1c738,0.989227056503296,"[309, 432, 322, 448]","[314.23264, 439.6549]","[320.0973, 439.16245]","[318.0402, 442.73782]","[315.40036, 445.74374]","[320.0365, 445.46387]",1365,910,309,432,13,16,22.63736263736264,47.47252747252747,0.9523809523809524,1.7582417582417582
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,719b9e8a-cd79-48bc-a2d5-db69e5374155,0.9872682690620422,"[1231, 480, 1253, 507]","[1235.2904, 489.41232]","[1244.0499, 491.28983]","[1236.8928, 495.12164]","[1234.4463, 500.10263]","[1240.8065, 501.37842]",1365,910,1231,480,22,27,90.1831501831502,52.74725274725275,1.611721611721612,2.9670329670329667
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,e2a8d888-5aa6-4fb6-ad4f-67e2b20d13c0,0.9849477410316468,"[1048, 440, 1060, 455]","[1051.6663, 446.296]","[1057.3018, 446.55075]","[1054.2714, 449.48904]","[1051.9156, 452.27362]","[1056.3201, 452.47433]",1365,910,1048,440,12,15,76.77655677655679,48.35164835164835,0.8791208791208791,1.6483516483516485
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,5cfdd02f-a265-48b5-b470-871c74439070,0.9840267896652222,"[1068, 445, 1088, 470]","[1071.3113, 453.96664]","[1077.349, 454.3666]","[1071.271, 459.1928]","[1071.605, 464.2981]","[1075.8348, 464.38675]",1365,910,1068,445,20,25,78.24175824175825,48.9010989010989,1.465201465201465,2.7472527472527473
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,18df66ca-d409-47cf-b5d7-4e6431b901ce,0.9835400581359864,"[349, 445, 364, 464]","[354.2807, 453.4652]","[361.31384, 453.3792]","[358.17007, 457.4198]","[355.15634, 460.84692]","[360.59647, 460.84213]",1365,910,349,445,15,19,25.56776556776557,48.9010989010989,1.098901098901099,2.0879120879120876
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,50926ab5-df49-4176-8b54-a99b3ee41634,0.9804019331932068,"[943, 433, 957, 451]","[946.0422, 441.9556]","[951.84064, 442.24686]","[947.81854, 445.8038]","[946.5073, 448.8762]","[950.87744, 448.96463]",1365,910,943,433,14,18,69.08424908424908,47.58241758241758,1.0256410256410255,1.978021978021978
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,9bdc2778-a2f5-4c7d-8fdd-b4114f7e4297,0.9798659682273864,"[262, 446, 278, 466]","[268.51785, 454.19482]","[275.55966, 453.94974]","[272.7999, 458.0589]","[269.39792, 462.1198]","[275.00485, 462.03836]",1365,910,262,446,16,20,19.194139194139197,49.01098901098901,1.1721611721611722,2.197802197802198
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,c69393f6-fca1-4a44-98b7-e30fe74d7bd1,0.9778359532356262,"[262, 414, 274, 428]","[265.01514, 421.58417]","[270.25613, 420.98572]","[267.67676, 424.36295]","[266.47534, 427.131]","[270.54, 426.6287]",1365,910,262,414,12,14,19.194139194139197,45.494505494505496,0.8791208791208791,1.5384615384615383
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,45f57314-ba74-4211-8d0c-25f9a1a65cfa,0.9777734875679016,"[1278, 470, 1300, 496]","[1281.0011, 477.5158]","[1288.7164, 477.7883]","[1281.4014, 482.71246]","[1281.2224, 488.74118]","[1286.9133, 488.74652]",1365,910,1278,470,22,26,93.62637362637362,51.64835164835166,1.611721611721612,2.857142857142857
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,671a0ead-f398-41f9-9178-c630b19129cd,0.9756980538368224,"[1328, 444, 1349, 468]","[1332.026, 453.57727]","[1339.2576, 453.925]","[1333.7661, 458.5042]","[1332.964, 463.09903]","[1338.1272, 463.15402]",1365,910,1328,444,21,24,97.28937728937728,48.79120879120879,1.5384615384615383,2.6373626373626373
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,9707a489-577b-43be-9376-3a4a734c63a0,0.971364438533783,"[1265, 428, 1280, 446]","[1268.6398, 435.07715]","[1275.3472, 435.23364]","[1271.4343, 438.943]","[1269.2809, 442.35272]","[1274.578, 442.40784]",1365,910,1265,428,15,18,92.67399267399269,47.03296703296703,1.098901098901099,1.978021978021978
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,7f76d913-a096-42f5-a4a2-4243b71c4487,0.9700246453285216,"[289, 499, 312, 523]","[300.34488, 510.70816]","[308.18335, 511.22888]","[305.27487, 516.494]","[300.20276, 519.4053]","[305.0254, 519.90765]",1365,910,289,499,23,24,21.17216117216117,54.83516483516484,1.684981684981685,2.6373626373626373
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,68af68cc-c86a-41f9-b3d0-b8b368ded267,0.9639023542404176,"[549, 416, 560, 430]","[553.3844, 421.1828]","[558.1147, 421.24258]","[556.0645, 423.72092]","[553.6682, 426.28784]","[557.5269, 426.38046]",1365,910,549,416,11,14,40.21978021978022,45.714285714285715,0.805860805860806,1.5384615384615383
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,1a97a577-ea21-4740-8109-490c1d853140,0.9604541063308716,"[577, 404, 586, 416]","[579.87146, 409.337]","[583.9072, 409.2375]","[582.0752, 411.52805]","[580.42737, 413.66724]","[583.60266, 413.6039]",1365,910,577,404,9,12,42.27106227106227,44.395604395604394,0.6593406593406593,1.3186813186813189
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,b311ca6c-1c38-4e53-a308-30215fa15cea,0.946549654006958,"[468, 323, 492, 370]","[487.99356, 341.04114]","[487.39917, 340.89966]","[492.22607, 350.5204]","[484.94852, 359.174]","[485.23923, 359.5847]",1365,910,468,323,24,47,34.285714285714285,35.494505494505496,1.7582417582417582,5.164835164835164
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,02e97f62-c585-4ce5-acf9-696ccc17a587,0.9455851316452026,"[363, 405, 373, 418]","[366.71997, 410.63098]","[371.42722, 410.76605]","[369.27704, 413.19873]","[367.00537, 415.53986]","[370.78223, 415.66528]",1365,910,363,405,10,13,26.593406593406595,44.505494505494504,0.7326007326007326,1.4285714285714286
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,da5cb629-c12e-436f-8d5e-7b1c98ab1809,0.9437813758850098,"[1238, 444, 1257, 468]","[1241.7948, 453.60687]","[1246.7604, 453.44342]","[1242.1086, 457.5478]","[1243.0083, 462.1747]","[1246.8616, 461.81992]",1365,910,1238,444,19,24,90.6959706959707,48.79120879120879,1.391941391941392,2.6373626373626373
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,a8c0f30d-d2d9-4580-b2fd-5714c09f9a2c,0.941669762134552,"[311, 419, 323, 433]","[315.00125, 425.22928]","[320.39746, 425.18997]","[317.80246, 428.17972]","[315.60828, 430.86765]","[319.79755, 430.86118]",1365,910,311,419,12,14,22.783882783882785,46.04395604395605,0.8791208791208791,1.5384615384615383
images/christianlindner/2021-09-21_19-30-47_UTC_4.jpg,Post,christianlindner/2021-09-21_19-30-47_UTC_4.jpg,24cd1712-8146-4606-a10b-eebf785f9e21,0.9392963647842408,"[1031, 434, 1045, 451]","[1034.5304, 442.00934]","[1041.1204, 442.01712]","[1037.4525, 445.66232]","[1035.2872, 448.99036]","[1040.421, 448.9592]",1365,910,1031,434,14,17,75.53113553113553,47.69230769230769,1.0256410256410255,1.868131868131868
